Q6PH85	eggNOG	KOG3077
Q8IWE4	convert	ENSP00000319482
Q8IWE4	eggNOG	KOG3077
Q92564	convert	ENSP00000389900
Q92564	eggNOG	KOG3077
Q9BTE7	convert	ENSP00000260247
Q9BTE7	eggNOG	KOG3077
Q8TF63	convert	ENSP00000421871
Q8TF63	eggNOG	ENOG502R0U5
P11926	convert	ENSP00000234111
P11926	eggNOG	KOG0622
Q9NPI6	convert	ENSP00000476046
Q9NPI6	eggNOG	KOG2868
Q8IZD4	convert	ENSP00000280665
Q8IZD4	eggNOG	KOG2868
Q8IU60	convert	ENSP00000373715
Q8IU60	eggNOG	KOG2937
Q96C86	convert	ENSP00000263579
Q96C86	eggNOG	KOG3969
Q6PJP8	convert	ENSP00000355185
Q6PJP8	eggNOG	KOG1361
Q9H816	convert	ENSP00000358576
Q9H816	eggNOG	KOG1361
Q96SD1	convert	ENSP00000367527
Q96SD1	eggNOG	KOG1361
Q5T197	convert	ENSP00000295542
Q5T197	eggNOG	KOG3726
Q5T1A1	convert	ENSP00000357409
Q5T1A1	eggNOG	KOG3726
Q9H295	convert	ENSP00000297581
Q9H295	eggNOG	ENOG502QWDQ
P32321	convert	ENSP00000349576
P32321	eggNOG	KOG3127
Q14203	convert	ENSP00000354791
Q14203	eggNOG	KOG0971
Q13561	convert	ENSP00000408910
Q13561	eggNOG	KOG3958
O75935	convert	ENSP00000259632
O75935	eggNOG	ENOG502RYZ0
Q9UJW0	convert	ENSP00000414906
Q9UJW0	eggNOG	KOG3896
Q9BTE1	convert	ENSP00000300087
Q9BTE1	eggNOG	KOG3121
O00399	convert	ENSP00000221114
O00399	eggNOG	KOG4042
Q9H773	convert	ENSP00000322524
Q9H773	eggNOG	ENOG502S210
P06132	convert	ENSP00000246337
P06132	eggNOG	KOG2872
Q7Z4W1	convert	ENSP00000303356
Q7Z4W1	eggNOG	KOG1207
O43602	convert	ENSP00000337697
O43602	eggNOG	KOG3757
Q9NUU7	convert	ENSP00000306117
Q9NUU7	eggNOG	KOG0332
Q9UMR2	convert	ENSP00000288071
Q9UMR2	eggNOG	KOG0332
Q9BW61	convert	ENSP00000352928
Q9BW61	eggNOG	KOG4816
O94760	convert	ENSP00000284031
O94760	eggNOG	ENOG502QWPA
O95865	convert	ENSP00000364945
O95865	eggNOG	ENOG502QW4J
Q16531	convert	ENSP00000301764
Q16531	eggNOG	KOG1897
Q92466	convert	ENSP00000256996
Q92466	eggNOG	KOG4328
P20711	convert	ENSP00000403644
P20711	eggNOG	KOG0628
Q8NEL9	convert	ENSP00000327104
Q8NEL9	eggNOG	KOG2308
O94830	convert	ENSP00000380352
O94830	eggNOG	KOG2308
Q8WTU0	convert	ENSP00000302805
Q8WTU0	eggNOG	KOG0012
Q5TDH0	convert	ENSP00000417748
Q5TDH0	eggNOG	KOG0012
Q8IXT1	convert	ENSP00000435421
Q8IXT1	eggNOG	ENOG502R2XT
P35638	convert	ENSP00000448665
P35638	eggNOG	KOG3119
Q9NX09	convert	ENSP00000307305
Q9NX09	eggNOG	ENOG502RB72
Q08345	convert	ENSP00000427552
Q08345	eggNOG	KOG1094
Q16832	convert	ENSP00000356899
Q16832	eggNOG	KOG1094
Q96HY6	convert	ENSP00000346483
Q96HY6	eggNOG	KOG3054
Q96D03	convert	ENSP00000354830
Q96D03	eggNOG	ENOG502R3EE
A6NHG4	convert	ENSP00000215770
A6NHG4	eggNOG	KOG1759
Q13206	convert	ENSP00000314348
Q13206	eggNOG	KOG0343
Q96FC9	convert	ENSP00000440402
Q96FC9	eggNOG	KOG1133
Q92841	convert	ENSP00000380033
Q92841	eggNOG	KOG0331
Q9NVP1	convert	ENSP00000263239
Q9NVP1	eggNOG	KOG0342
Q92499	convert	ENSP00000370745
Q92499	eggNOG	KOG0349
Q9UHI6	convert	ENSP00000358716
Q9UHI6	eggNOG	KOG4284
Q9NR30	convert	ENSP00000346120
Q9NR30	eggNOG	KOG0331
Q9BUQ8	convert	ENSP00000310723
Q9BUQ8	eggNOG	KOG0333
Q9GZR7	convert	ENSP00000481495
Q9GZR7	eggNOG	KOG0347
Q9UHL0	convert	ENSP00000263576
Q9UHL0	eggNOG	KOG0332
Q96GQ7	convert	ENSP00000483495
Q96GQ7	eggNOG	KOG0338
Q9NUL7	convert	ENSP00000332340
Q9NUL7	eggNOG	KOG0330
Q9H8H2	convert	ENSP00000361232
Q9H8H2	eggNOG	KOG0348
O00571	convert	ENSP00000382840
O00571	eggNOG	KOG0335
Q9UJV9	convert	ENSP00000422753
Q9UJV9	eggNOG	KOG0341
Q86XP3	convert	ENSP00000464050
Q86XP3	eggNOG	KOG0339
Q9NXZ2	convert	ENSP00000359361
Q9NXZ2	eggNOG	KOG0336
Q7L014	convert	ENSP00000416534
Q7L014	eggNOG	KOG0334
Q9H0S4	convert	ENSP00000350698
Q9H0S4	eggNOG	KOG0330
Q9Y6V7	convert	ENSP00000247003
Q9Y6V7	eggNOG	KOG0333
Q9Y6V7	eggNOG	KOG0340
Q9NQI0	convert	ENSP00000424838
Q9NQI0	eggNOG	KOG0335
Q9BQ39	convert	ENSP00000362687
Q9BQ39	eggNOG	KOG0331
Q8N8A6	convert	ENSP00000380495
Q8N8A6	eggNOG	KOG0350
Q9Y2R4	convert	ENSP00000479504
Q9Y2R4	eggNOG	KOG0344
Q86TM3	convert	ENSP00000368667
Q86TM3	eggNOG	KOG0336
Q8TDD1	convert	ENSP00000323858
Q8TDD1	eggNOG	KOG0337
Q8NHQ9	convert	ENSP00000238146
Q8NHQ9	eggNOG	KOG0331
Q8NHQ9	eggNOG	KOG0345
Q9NY93	convert	ENSP00000258772
Q9NY93	eggNOG	KOG0346
O95786	convert	ENSP00000369213
O95786	eggNOG	KOG0354
Q5T1V6	convert	ENSP00000330460
Q5T1V6	eggNOG	KOG0331
P17844	convert	ENSP00000225792
P17844	eggNOG	KOG0331
Q8IY21	convert	ENSP00000377344
Q8IY21	eggNOG	KOG0949
Q8IY21	eggNOG	KOG0950
Q5H9U9	convert	ENSP00000260184
Q5H9U9	eggNOG	KOG0949
Q5H9U9	eggNOG	KOG0950
P26196	convert	ENSP00000478754
P26196	eggNOG	KOG0326
O75398	convert	ENSP00000371846
O75398	eggNOG	KOG4333
Q9P2X7	convert	ENSP00000363128
Q9P2X7	eggNOG	ENOG502TM3R
Q9NUI1	convert	ENSP00000219481
Q9NUI1	eggNOG	KOG0725
Q16698	convert	ENSP00000220764
Q16698	eggNOG	KOG0725
Q8WXF8	convert	ENSP00000470082
Q8WXF8	eggNOG	ENOG502QQKR
O75618	convert	ENSP00000356985
O75618	eggNOG	ENOG502QRWB
P59665	convert	ENSP00000372139
P59665	eggNOG	ENOG502T2EX
P59666	convert	ENSP00000328359
P59666	eggNOG	ENOG502T2EX
P12838	convert	ENSP00000297435
P12838	eggNOG	ENOG502T2EX
Q01523	convert	ENSP00000329890
Q01523	eggNOG	ENOG502T2EX
Q01524	convert	ENSP00000297436
Q01524	eggNOG	ENOG502T2EX
P60022	convert	ENSP00000297439
P60022	eggNOG	ENOG502TDMV
Q9H4E7	convert	ENSP00000319831
Q9H4E7	eggNOG	ENOG502QUWV
Q6ZN54	convert	ENSP00000268676
Q6ZN54	eggNOG	KOG1829
Q9HBH1	convert	ENSP00000288022
Q9HBH1	eggNOG	KOG3137
O15121	convert	ENSP00000316476
O15121	eggNOG	KOG2987
Q6QHC5	convert	ENSP00000307126
Q6QHC5	eggNOG	KOG2987
P35659	convert	ENSP00000380414
P35659	eggNOG	KOG2266
Q14154	convert	ENSP00000396225
Q14154	eggNOG	KOG1550
Q08495	convert	ENSP00000427866
Q08495	eggNOG	KOG1044
Q8TCE6	convert	ENSP00000354688
Q8TCE6	eggNOG	ENOG502QVHR
A4D1U4	convert	ENSP00000445768
A4D1U4	eggNOG	KOG4704
Q8TEH3	convert	ENSP00000362727
Q8TEH3	eggNOG	KOG3569
Q6P3S1	convert	ENSP00000479816
Q6P3S1	eggNOG	KOG3569
Q8IV53	convert	ENSP00000370889
Q8IV53	eggNOG	KOG3569
Q9ULE3	convert	ENSP00000275884
Q9ULE3	eggNOG	KOG3569
P78524	convert	ENSP00000433528
P78524	eggNOG	KOG3569
Q68D51	convert	ENSP00000376955
Q68D51	eggNOG	KOG3569
Q9H6A0	convert	ENSP00000350266
Q9H6A0	eggNOG	KOG3569
O75064	convert	ENSP00000354597
O75064	eggNOG	KOG2127
Q5VZ89	convert	ENSP00000473565
Q5VZ89	eggNOG	KOG2127
Q6IQ26	convert	ENSP00000328524
Q6IQ26	eggNOG	KOG2080
Q6ZUT9	convert	ENSP00000373734
Q6ZUT9	eggNOG	KOG2080
Q8IWF6	convert	ENSP00000311401
Q8IWF6	eggNOG	KOG2432
Q8NEG7	convert	ENSP00000391524
Q8NEG7	eggNOG	KOG2432
A2RUS2	convert	ENSP00000262585
A2RUS2	eggNOG	KOG2127
O94850	convert	ENSP00000390590
O94850	eggNOG	ENOG502SA8Z
O43583	convert	ENSP00000280557
O43583	eggNOG	KOG3239
Q9Y315	convert	ENSP00000416583
Q9Y315	eggNOG	KOG3981
Q5TB30	convert	ENSP00000412292
Q5TB30	eggNOG	ENOG502QR00
Q8WUY9	convert	ENSP00000265036
Q8WUY9	eggNOG	ENOG502QR00
Q8N2C3	convert	ENSP00000396234
Q8N2C3	eggNOG	ENOG502QW4D
O75140	convert	ENSP00000383105
O75140	eggNOG	KOG3572
Q96QD5	convert	ENSP00000241051
Q96QD5	eggNOG	ENOG502QW4D
Q9NTK1	convert	ENSP00000298295
Q9NTK1	eggNOG	ENOG502T1TA
Q9BUN8	convert	ENSP00000259512
Q9BUN8	eggNOG	KOG0858
Q9GZP9	convert	ENSP00000158771
Q9GZP9	eggNOG	KOG0858
Q96Q80	convert	ENSP00000384744
Q96Q80	eggNOG	KOG0858
Q07507	convert	ENSP00000356791
Q07507	eggNOG	ENOG502RTKC
Q6ICB0	convert	ENSP00000263256
Q6ICB0	eggNOG	KOG0324
Q9BSY9	convert	ENSP00000306528
Q9BSY9	eggNOG	KOG0324
P17661	convert	ENSP00000363071
P17661	eggNOG	KOG0977
P15924	convert	ENSP00000369129
P15924	eggNOG	KOG0516
P60981	convert	ENSP00000246069
P60981	eggNOG	KOG1735
Q7L5Y6	convert	ENSP00000456340
Q7L5Y6	eggNOG	KOG2558
Q05D60	convert	ENSP00000298050
Q05D60	eggNOG	ENOG502QRBJ
O95424	convert	ENSP00000330509
O95424	eggNOG	ENOG502S66C
O15263	convert	ENSP00000424598
O15263	eggNOG	ENOG502SYUI
O00273	convert	ENSP00000366237
O00273	eggNOG	ENOG502RQ19
O76075	convert	ENSP00000339524
O76075	eggNOG	ENOG502R0RF
Q6ZPD8	convert	ENSP00000328036
Q6ZPD8	eggNOG	KOG0831
O75907	convert	ENSP00000482264
O75907	eggNOG	KOG0380
Q96PD7	convert	ENSP00000228027
Q96PD7	eggNOG	KOG0831
Q9BY27	convert	ENSP00000248879
Q9BY27	eggNOG	KOG4810
Q14129	convert	ENSP00000482514
Q14129	eggNOG	KOG4810
Q8WYQ5	convert	ENSP00000263209
Q8WYQ5	eggNOG	KOG4334
P23743	convert	ENSP00000328405
P23743	eggNOG	KOG1169
Q9Y6T7	convert	ENSP00000385780
Q9Y6T7	eggNOG	KOG1169
Q16760	convert	ENSP00000264057
Q16760	eggNOG	KOG1170
P52429	convert	ENSP00000284061
P52429	eggNOG	KOG1169
P49619	convert	ENSP00000265022
P49619	eggNOG	KOG1169
Q86XP1	convert	ENSP00000337572
Q86XP1	eggNOG	KOG1170
O75912	convert	ENSP00000288490
O75912	eggNOG	KOG0782
Q5KSL6	convert	ENSP00000477515
Q5KSL6	eggNOG	KOG1170
P52824	convert	ENSP00000273814
P52824	eggNOG	KOG1169
Q13574	convert	ENSP00000412178
Q13574	eggNOG	KOG0782
Q9Y4D2	convert	ENSP00000257215
Q9Y4D2	eggNOG	KOG2088
Q8NCG7	convert	ENSP00000297056
Q8NCG7	eggNOG	KOG2088
Q16854	convert	ENSP00000264093
Q16854	eggNOG	KOG4235
Q8NBQ5	convert	ENSP00000351035
Q8NBQ5	eggNOG	KOG1201
Q53GQ0	convert	ENSP00000278353
Q53GQ0	eggNOG	KOG1014
Q7Z5P4	convert	ENSP00000333300
Q7Z5P4	eggNOG	KOG1201
Q9BPX1	convert	ENSP00000263278
Q9BPX1	eggNOG	KOG0725
P14061	convert	ENSP00000466799
P14061	eggNOG	KOG1205
P37059	convert	ENSP00000199936
P37059	eggNOG	KOG1610
P37058	convert	ENSP00000364412
P37058	eggNOG	KOG1014
P51659	convert	ENSP00000420914
P51659	eggNOG	KOG1206
P56937	convert	ENSP00000254521
P56937	eggNOG	KOG1478
Q92506	convert	ENSP00000363794
Q92506	eggNOG	KOG1200
Q15392	convert	ENSP00000360316
Q15392	eggNOG	KOG1262
Q9UBM7	convert	ENSP00000347717
Q9UBM7	eggNOG	KOG1435
Q86SQ9	convert	ENSP00000353104
Q86SQ9	eggNOG	KOG1602
Q9UQ10	convert	ENSP00000221403
Q9UQ10	eggNOG	KOG2741
P00367	convert	ENSP00000277865
P00367	eggNOG	KOG2250
P49448	convert	ENSP00000327589
P49448	eggNOG	KOG2250
O43323	convert	ENSP00000266991
O43323	eggNOG	KOG3638
Q7Z5J1	convert	ENSP00000480443
Q7Z5J1	eggNOG	KOG1205
P28845	convert	ENSP00000355995
P28845	eggNOG	KOG1205
P80365	convert	ENSP00000316786
P80365	eggNOG	KOG1610
P09417	convert	ENSP00000281243
P09417	eggNOG	KOG4022
Q6UWP2	convert	ENSP00000482704
Q6UWP2	eggNOG	KOG1205
A0PJE2	convert	ENSP00000411565
A0PJE2	eggNOG	KOG1208
Q6UX07	convert	ENSP00000368173
Q6UX07	eggNOG	KOG1208
Q96LJ7	convert	ENSP00000288111
Q96LJ7	eggNOG	KOG0725
Q13268	convert	ENSP00000344674
Q13268	eggNOG	KOG0725
O75911	convert	ENSP00000480439
O75911	eggNOG	KOG1201
Q9BTZ2	convert	ENSP00000326219
Q9BTZ2	eggNOG	KOG0725
Q9Y394	convert	ENSP00000216500
Q9Y394	eggNOG	KOG1205
Q9BPW9	convert	ENSP00000389241
Q9BPW9	eggNOG	KOG1610
Q8N5I4	convert	ENSP00000334113
Q8N5I4	eggNOG	KOG1208
O14521	convert	ENSP00000364699
O14521	eggNOG	KOG4097
Q00796	convert	ENSP00000267814
Q00796	eggNOG	KOG0024
Q96HY7	convert	ENSP00000263035
Q96HY7	eggNOG	KOG0451
O43143	convert	ENSP00000336741
O43143	eggNOG	KOG0925
O60231	convert	ENSP00000365625
O60231	eggNOG	KOG0923
Q7Z478	convert	ENSP00000251636
Q7Z478	eggNOG	KOG0920
Q7L2E3	convert	ENSP00000405620
Q7L2E3	eggNOG	KOG0920
Q7L7V1	convert	ENSP00000284690
Q7L7V1	eggNOG	KOG0925
Q9H6R0	convert	ENSP00000225296
Q9H6R0	eggNOG	KOG0922
Q14147	convert	ENSP00000331907
Q14147	eggNOG	KOG0922
Q9H5Z1	convert	ENSP00000252011
Q9H5Z1	eggNOG	KOG0922
Q9H2U1	convert	ENSP00000417078
Q9H2U1	eggNOG	KOG0920
Q8IY37	convert	ENSP00000311135
Q8IY37	eggNOG	KOG0926
Q8IX18	convert	ENSP00000251241
Q8IX18	eggNOG	KOG0922
Q6P158	convert	ENSP00000405111
Q6P158	eggNOG	KOG0920
Q96C10	convert	ENSP00000251642
Q96C10	eggNOG	KOG0354
Q14562	convert	ENSP00000262415
Q14562	eggNOG	KOG0922
Q08211	convert	ENSP00000356520
Q08211	eggNOG	KOG0921
P49366	convert	ENSP00000210060
P49366	eggNOG	KOG2924
Q8TF46	convert	ENSP00000321711
Q8TF46	eggNOG	KOG2102
Q8IYB7	convert	ENSP00000315569
Q8IYB7	eggNOG	KOG2102
Q01459	convert	ENSP00000359664
Q01459	eggNOG	KOG2806
O60610	convert	ENSP00000381565
O60610	eggNOG	KOG1924
O60879	convert	ENSP00000321348
O60879	eggNOG	KOG1924
Q9NSV4	convert	ENSP00000383178
Q9NSV4	eggNOG	KOG1924
Q9UPY3	convert	ENSP00000437256
Q9UPY3	eggNOG	KOG0701
Q9UBX3	convert	ENSP00000461324
Q9UBX3	eggNOG	KOG0759
Q9UBX3	eggNOG	KOG1715
Q9BTC0	convert	ENSP00000266070
Q9BTC0	eggNOG	KOG1632
Q9BTC0	eggNOG	KOG1634
Q68CQ4	convert	ENSP00000419005
Q68CQ4	eggNOG	KOG2340
Q5T7M9	convert	ENSP00000359333
Q5T7M9	eggNOG	ENOG502QU5P
Q5VUD6	convert	ENSP00000360757
Q5VUD6	eggNOG	ENOG502QU5P
Q0P6D2	convert	ENSP00000344331
Q0P6D2	eggNOG	ENOG502QSPC
Q8NDZ4	convert	ENSP00000320081
Q8NDZ4	eggNOG	ENOG502QUEB
Q9H7Y0	convert	ENSP00000381086
Q9H7Y0	eggNOG	ENOG502QRQX
Q9UNQ2	convert	ENSP00000199320
Q9UNQ2	eggNOG	KOG0820
Q14689	convert	ENSP00000392066
Q14689	eggNOG	KOG3628
Q9P265	convert	ENSP00000301180
Q9P265	eggNOG	KOG3628
Q9Y2E4	convert	ENSP00000280886
Q9Y2E4	eggNOG	KOG3628
O95057	convert	ENSP00000325836
O95057	eggNOG	KOG0395
Q96HU8	convert	ENSP00000364919
Q96HU8	eggNOG	KOG0395
O95661	convert	ENSP00000360020
O95661	eggNOG	KOG0395
Q969H9	convert	ENSP00000307860
Q969H9	eggNOG	ENOG502TJ20
Q96SL1	convert	ENSP00000261038
Q96SL1	eggNOG	KOG2563
Q9NRI5	convert	ENSP00000355593
Q9NRI5	eggNOG	ENOG502S3S3
Q96F81	convert	ENSP00000284476
Q96F81	eggNOG	KOG3664
A7MBM2	convert	ENSP00000267889
A7MBM2	eggNOG	KOG3664
Q9P2K9	convert	ENSP00000294484
Q9P2K9	eggNOG	KOG3664
Q155Q3	convert	ENSP00000394352
Q155Q3	eggNOG	ENOG502RD5G
Q9UBS4	convert	ENSP00000414398
Q9UBS4	eggNOG	KOG0713
Q9NXW2	convert	ENSP00000345575
Q9NXW2	eggNOG	KOG0714
P59910	convert	ENSP00000344431
P59910	eggNOG	KOG0714
Q8TBM8	convert	ENSP00000404381
Q8TBM8	eggNOG	KOG0714
Q8IXB1	convert	ENSP00000264065
Q8IXB1	eggNOG	KOG0191
Q8IXB1	eggNOG	KOG0713
Q9NVH1	convert	ENSP00000366800
Q9NVH1	eggNOG	KOG0718
Q9UKB3	convert	ENSP00000225171
Q9UKB3	eggNOG	KOG0691
O75165	convert	ENSP00000260818
O75165	eggNOG	KOG1789
Q6Y2X3	convert	ENSP00000350223
Q6Y2X3	eggNOG	KOG0720
Q9Y5T4	convert	ENSP00000368523
Q9Y5T4	eggNOG	KOG0723
Q9Y2G8	convert	ENSP00000365007
Q9Y2G8	eggNOG	KOG0715
Q9NVM6	convert	ENSP00000220496
Q9NVM6	eggNOG	KOG0691
Q9H819	convert	ENSP00000302843
Q9H819	eggNOG	KOG0714
Q5F1R6	convert	ENSP00000371451
Q5F1R6	eggNOG	KOG0714
Q5F1R6	eggNOG	KOG0717
Q8N4W6	convert	ENSP00000446830
Q8N4W6	eggNOG	KOG0714
Q6P3W2	convert	ENSP00000417548
Q6P3W2	eggNOG	KOG0715
Q9H1X3	convert	ENSP00000320650
Q9H1X3	eggNOG	KOG0722
Q9NZQ0	convert	ENSP00000264711
Q9NZQ0	eggNOG	KOG0098
Q9NX36	convert	ENSP00000479716
Q9NX36	eggNOG	KOG0568
Q96LL9	convert	ENSP00000378605
Q96LL9	eggNOG	KOG0691
O60832	convert	ENSP00000358563
O60832	eggNOG	KOG2529
O94907	convert	ENSP00000363081
O94907	eggNOG	KOG1218
Q9UBU2	convert	ENSP00000285311
Q9UBU2	eggNOG	KOG1218
Q9UBP4	convert	ENSP00000379762
Q9UBP4	eggNOG	KOG1218
Q9UBT3	convert	ENSP00000220812
Q9UBT3	eggNOG	KOG1218
Q9UK85	convert	ENSP00000221498
Q9UK85	eggNOG	ENOG502SZ2Z
P09622	convert	ENSP00000205402
P09622	eggNOG	KOG1335
Q9Y238	convert	ENSP00000308597
Q9Y238	eggNOG	ENOG502QQQ5
Q12959	convert	ENSP00000345731
Q12959	eggNOG	KOG0708
Q15700	convert	ENSP00000365272
Q15700	eggNOG	KOG0708
Q92796	convert	ENSP00000363480
Q92796	eggNOG	KOG0708
P78352	convert	ENSP00000382428
P78352	eggNOG	KOG0708
Q8TDM6	convert	ENSP00000361467
Q8TDM6	eggNOG	KOG0708
Q8TDM6	eggNOG	KOG3528
O14490	convert	ENSP00000316377
O14490	eggNOG	KOG3971
Q9P1A6	convert	ENSP00000400258
Q9P1A6	eggNOG	KOG3971
O95886	convert	ENSP00000362444
O95886	eggNOG	KOG3971
Q9Y2H0	convert	ENSP00000363023
Q9Y2H0	eggNOG	KOG3971
Q15398	convert	ENSP00000247191
Q15398	eggNOG	KOG3971
P80370	convert	ENSP00000340292
P80370	eggNOG	KOG1217
Q6UY11	convert	ENSP00000349893
Q6UY11	eggNOG	KOG1217
O00548	convert	ENSP00000355718
O00548	eggNOG	KOG1217
Q9NYJ7	convert	ENSP00000205143
Q9NYJ7	eggNOG	KOG1217
Q9NR61	convert	ENSP00000249749
Q9NR61	eggNOG	KOG1217
Q86YH6	convert	ENSP00000358033
Q86YH6	eggNOG	KOG0776
Q9NP97	convert	ENSP00000349679
Q9NP97	eggNOG	KOG4115
Q8TF09	convert	ENSP00000302936
Q8TF09	eggNOG	KOG4115
P56177	convert	ENSP00000354478
P56177	eggNOG	KOG0850
Q07687	convert	ENSP00000234198
Q07687	eggNOG	KOG0850
O60479	convert	ENSP00000389870
O60479	eggNOG	KOG0850
Q92988	convert	ENSP00000240306
Q92988	eggNOG	KOG0850
P56178	convert	ENSP00000222598
P56178	eggNOG	KOG0850
P56179	convert	ENSP00000428480
P56179	eggNOG	KOG0850
Q96GE9	convert	ENSP00000350961
Q96GE9	eggNOG	ENOG502S9M0
Q9NW81	convert	ENSP00000403910
Q9NW81	eggNOG	KOG3864
Q9NPF5	convert	ENSP00000361363
Q9NPF5	eggNOG	KOG2656
P28067	convert	ENSP00000363976
P28067	eggNOG	ENOG502S6RX
Q9UGM3	convert	ENSP00000357905
Q9UGM3	eggNOG	ENOG502QQ5W
Q8NFW5	convert	ENSP00000353132
Q8NFW5	eggNOG	KOG0490
P28068	convert	ENSP00000398890
P28068	eggNOG	ENOG502SAA4
Q14565	convert	ENSP00000216024
Q14565	eggNOG	KOG1434
P11532	convert	ENSP00000354923
P11532	eggNOG	KOG4286
Q6E0U4	convert	ENSP00000342012
Q6E0U4	eggNOG	ENOG502T1EG
Q13316	convert	ENSP00000340935
Q13316	eggNOG	KOG1181
Q09013	convert	ENSP00000345997
Q09013	eggNOG	KOG0612
Q9Y5R6	convert	ENSP00000371711
Q9Y5R6	eggNOG	KOG3815
Q9Y5R5	convert	ENSP00000371686
Q9Y5R5	eggNOG	KOG3815
Q9NQL9	convert	ENSP00000190165
Q9NQL9	eggNOG	KOG3815
Q5VZB9	convert	ENSP00000319651
Q5VZB9	eggNOG	KOG3815
Q96MA1	convert	ENSP00000360500
Q96MA1	eggNOG	KOG3815
Q5HYR2	convert	ENSP00000471224
Q5HYR2	eggNOG	KOG3815
Q8IXT2	convert	ENSP00000269945
Q8IXT2	eggNOG	KOG3815
Q96SC8	convert	ENSP00000383909
Q96SC8	eggNOG	KOG3815
Q9Y222	convert	ENSP00000378193
Q9Y222	eggNOG	KOG0051
Q09019	convert	ENSP00000270223
Q09019	eggNOG	KOG2394
Q9Y485	convert	ENSP00000439479
Q9Y485	eggNOG	KOG1064
Q8TDJ6	convert	ENSP00000441858
Q8TDJ6	eggNOG	KOG1064
P51530	convert	ENSP00000351185
P51530	eggNOG	KOG1805
Q9UI46	convert	ENSP00000480538
Q9UI46	eggNOG	KOG1587
Q9GZS0	convert	ENSP00000400252
Q9GZS0	eggNOG	KOG1587
Q8IWG1	convert	ENSP00000294664
Q8IWG1	eggNOG	KOG1587
Q5VTH9	convert	ENSP00000360065
Q5VTH9	eggNOG	KOG0263
Q4LDG9	convert	ENSP00000452037
Q4LDG9	eggNOG	KOG0531
O96015	convert	ENSP00000216068
O96015	eggNOG	KOG3430
P24855	convert	ENSP00000385905
P24855	eggNOG	ENOG502QQFT
Q8IYX4	convert	ENSP00000445366
Q8IYX4	eggNOG	KOG0117
Q8NFT8	convert	ENSP00000345229
Q8NFT8	eggNOG	KOG1217
Q96M86	convert	ENSP00000254579
Q96M86	eggNOG	KOG3595
Q9UF47	convert	ENSP00000276570
Q9UF47	eggNOG	KOG0716
Q8N7S2	convert	ENSP00000296097
Q8N7S2	eggNOG	KOG0716
P31689	convert	ENSP00000369127
P31689	eggNOG	KOG0712
O60884	convert	ENSP00000314030
O60884	eggNOG	KOG0712
Q96EY1	convert	ENSP00000262375
Q96EY1	eggNOG	KOG0715
Q8WW22	convert	ENSP00000378324
Q8WW22	eggNOG	KOG0712
P25685	convert	ENSP00000254322
P25685	eggNOG	KOG0714
P25686	convert	ENSP00000338019
P25686	eggNOG	KOG0714
Q9UDY4	convert	ENSP00000359799
Q9UDY4	eggNOG	KOG0714
O75953	convert	ENSP00000404079
O75953	eggNOG	KOG0714
O75190	convert	ENSP00000262177
O75190	eggNOG	KOG0714
Q7Z6W7	convert	ENSP00000307197
Q7Z6W7	eggNOG	KOG0714
Q8NHS0	convert	ENSP00000417418
Q8NHS0	eggNOG	KOG0714
Q9UBS3	convert	ENSP00000249356
Q9UBS3	eggNOG	KOG0714
Q96KC8	convert	ENSP00000366179
Q96KC8	eggNOG	KOG0724
Q99543	convert	ENSP00000368565
Q99543	eggNOG	KOG0724
Q13217	convert	ENSP00000473631
Q13217	eggNOG	KOG0624
Q9NNZ3	convert	ENSP00000396896
Q9NNZ3	eggNOG	KOG0691
Q9H3Z4	convert	ENSP00000354111
Q9H3Z4	eggNOG	KOG0716
Q99615	convert	ENSP00000406463
Q99615	eggNOG	KOG0550
O75937	convert	ENSP00000263697
O75937	eggNOG	KOG1150
Q8WXX5	convert	ENSP00000362041
Q8WXX5	eggNOG	KOG0719
P18858	convert	ENSP00000263274
P18858	eggNOG	KOG0967
P49916	convert	ENSP00000367787
P49916	eggNOG	KOG4437
P49917	convert	ENSP00000484288
P49917	eggNOG	KOG0966
Q5SXM8	convert	ENSP00000360803
Q5SXM8	eggNOG	KOG3277
O00429	convert	ENSP00000449089
O00429	eggNOG	KOG0446
Q9Y6K1	convert	ENSP00000264709
Q9Y6K1	eggNOG	ENOG502QR6U
Q9UBC3	convert	ENSP00000328547
Q9UBC3	eggNOG	ENOG502QR6U
Q9UJW3	convert	ENSP00000270172
Q9UJW3	eggNOG	ENOG502SIGQ
Q6XZF7	convert	ENSP00000315659
Q6XZF7	eggNOG	KOG3519
Q6XZF7	eggNOG	KOG4225
P26358	convert	ENSP00000352516
P26358	eggNOG	ENOG502QPKK
Q9ULA0	convert	ENSP00000273075
Q9ULA0	eggNOG	KOG2596
O43598	convert	ENSP00000230431
O43598	eggNOG	ENOG502S2J2
O00115	convert	ENSP00000222219
O00115	eggNOG	KOG3825
Q8WZ79	convert	ENSP00000359699
Q8WZ79	eggNOG	KOG3825
P49184	convert	ENSP00000358824
P49184	eggNOG	ENOG502QPNY
Q92874	convert	ENSP00000454562
Q92874	eggNOG	ENOG502SGB6
Q13609	convert	ENSP00000378053
Q13609	eggNOG	ENOG502QPNY
Q5T8R8	convert	ENSP00000371824
Q5T8R8	eggNOG	ENOG502TM25
P06340	convert	ENSP00000229829
P06340	eggNOG	ENOG502RXYJ
P13765	convert	ENSP00000390020
P13765	eggNOG	ENOG502RWX2
